date,name,price,person,level,review_count,review_group,score,city,city_details,day,month,peak
2023-08-02,스와브 호텔,111000,4인,관광,271.0,500 미만,4.7,서귀포시,서홍동,2,August,성수기
2023-08-02,스위트 호텔 제주,327000,2인,5성급,183.0,500 미만,4.7,서귀포시,색달동,2,August,성수기
2023-08-02,스위트메이 서귀포 호텔,83886,2인,비지니스,317.0,500 미만,4.7,서귀포시,강정동,2,August,성수기
2023-08-02,스타즈호텔 제주 로베로,85917,2인,3성급,1316.0,500 이상,4.3,제주시,삼도이동,2,August,성수기
2023-08-02,신라스테이 제주,181562,2인,4성급,979.0,500 이상,4.7,제주시,연동,2,August,성수기
2023-08-02,신신호텔 서귀포점,82206,4인,4성급,913.0,500 이상,4.6,서귀포시,서귀동,2,August,성수기
2023-08-02,신신호텔 제주공항,107680,2인,비지니스,592.0,500 이상,4.3,제주시,연동,2,August,성수기
2023-08-02,신신호텔 제주공항,106347,4인,비지니스,592.0,500 이상,4.3,제주시,연동,2,August,성수기
2023-08-02,신신호텔 제주월드컵점,54709,4인,비지니스,1633.0,500 이상,4.5,서귀포시,서호동,2,August,성수기
2023-08-02,신신호텔 천지연점,80427,4인,비지니스,1205.0,500 이상,4.5,서귀포시,서귀동,2,August,성수기
2023-08-02,신화관 제주신화월드 호텔앤리조트,567703,4인,5성급,933.0,500 이상,4.8,서귀포시,안덕면,2,August,성수기
2023-08-02,심스호텔,65000,2인,비지니스,271.0,500 미만,4.3,제주시,건입동,2,August,성수기
2023-08-02,썬라이즈호텔 섭지코지점,85000,2인,비지니스,92.0,500 미만,4.4,서귀포시,성산읍,2,August,성수기
2023-08-02,썬라이즈호텔 성산점,120000,2인,2성급,105.0,500 미만,4.5,서귀포시,성산읍,2,August,성수기
2023-08-02,씨스테이 호텔&스파,129000,2인,관광,334.0,500 미만,4.5,제주시,애월읍,2,August,성수기
2023-08-02,씨클리프호텔 제주,138667,2인,관광,8.0,500 미만,4.4,제주시,애월읍,2,August,성수기
2023-08-02,아스타 호텔,104000,2인,4성급,791.0,500 이상,4.7,제주시,삼도일동,2,August,성수기
2023-08-02,아시아호텔 제주,80500,2인,비지니스,519.0,500 이상,4.6,제주시,노형동,2,August,성수기
2023-08-02,아이리스호텔,74233,4인,부티크,4.0,500 미만,5.0,서귀포시,서귀동,2,August,성수기
2023-08-02,아이진 호텔,78800,2인,3성급,85.0,500 미만,4.4,제주시,연동,2,August,성수기
2023-08-02,알리바 호텔,81000,4인,비지니스,80.0,500 미만,4.2,제주시,삼도일동,2,August,성수기
2023-08-02,애월스테이 인 제주,289167,4인,부티크,136.0,500 미만,4.8,제주시,애월읍,2,August,성수기
2023-08-02,어반 아일랜드,102500,2인,3성급,310.0,500 미만,4.4,제주시,연동,2,August,성수기
2023-08-02,에이바 호텔 함덕,125000,2인,비지니스,5.0,500 미만,4.3,제주시,조천읍,2,August,성수기
2023-08-02,에코랜드 호텔,450333,4인,5성급,147.0,500 미만,4.8,제주시,조천읍,2,August,성수기
2023-08-02,엠버 호텔 제주,125000,2인,3성급,94.0,500 미만,4.5,제주시,연동,2,August,성수기
2023-08-02,엠스테이호텔 제주,150000,2인,비지니스,1296.0,500 이상,4.3,서귀포시,서귀동,2,August,성수기
2023-08-02,오드리 인 제주 호텔,87000,2인,3성급,218.0,500 미만,4.2,제주시,이호일동,2,August,성수기
2023-08-02,오션 그랜드 호텔,175000,4인,3성급,443.0,500 미만,4.1,제주시,조천읍,2,August,성수기
2023-08-02,오션스위츠 제주,148333,2인,4성급,699.0,500 이상,4.5,제주시,삼도이동,2,August,성수기
2023-08-02,위드스테이호텔,116750,2인,비지니스,933.0,500 이상,4.5,제주시,노형동,2,August,성수기
2023-08-02,윈스카이호텔,54760,4인,비지니스,420.0,500 미만,4.6,서귀포시,강정동,2,August,성수기
2023-08-02,유탑유블레스호텔 제주함덕,273071,4인,4성급,1003.0,500 이상,4.6,제주시,조천읍,2,August,성수기
2023-08-02,이큐 스테이,103375,2인,레지던스,37.0,500 미만,4.2,제주시,한림읍,2,August,성수기
2023-08-02,제이앤비 가족호텔,292500,4인,관광,45.0,500 미만,4.6,서귀포시,토평동,2,August,성수기
2023-08-02,제주 RA 관광호텔,47500,4인,비지니스,501.0,500 이상,4.4,제주시,오라이동,2,August,성수기
2023-08-02,제주 갤럭시호텔,85429,4인,3성급,74.0,500 미만,4.7,제주시,용담일동,2,August,성수기
2023-08-02,제주 글레즈하임호텔,163383,4인,비지니스,370.0,500 미만,4.7,서귀포시,강정동,2,August,성수기
2023-08-02,제주 금강산콘도,120000,4인,콘도,8.0,500 미만,3.5,제주시,한림읍,2,August,성수기
2023-08-02,제주 노블레스 관광호텔,97500,4인,3성급,130.0,500 미만,4.5,제주시,용담이동,2,August,성수기
2023-08-02,제주 노블레스 호텔,74000,4인,부티크,20.0,500 미만,4.3,제주시,연동,2,August,성수기
2023-08-02,제주 담스테이,105000,2인,비지니스,68.0,500 미만,4.3,제주시,삼도이동,2,August,성수기
2023-08-02,제주 더스테이센추리호텔,61600,4인,2성급,244.0,500 미만,4.3,제주시,애월읍,2,August,성수기
2023-08-02,제주 디아일랜드 블루,229050,4인,레지던스,491.0,500 미만,4.4,서귀포시,서귀동,2,August,성수기
2023-08-02,제주 레슬리 호텔,86667,4인,관광,488.0,500 미만,4.7,제주시,노형동,2,August,성수기
2023-08-02,제주 로긴호텔 (구 제주 오슬로호텔) ,95000,4인,2성급,474.0,500 미만,4.7,제주시,용담삼동,2,August,성수기
2023-08-02,제주 리치호텔,141333,4인,비지니스,361.0,500 미만,4.5,제주시,애월읍,2,August,성수기
2023-08-02,제주 메이 더 호텔,75500,4인,3성급,162.0,500 미만,4.2,제주시,구좌읍,2,August,성수기
2023-08-02,제주 메이저 호텔,70000,4인,비지니스,16.0,500 미만,4.2,제주시,연동,2,August,성수기
2023-08-02,제주 부영호텔&리조트,220000,2인,5성급,974.0,500 이상,4.7,서귀포시,중문동,2,August,성수기
2023-08-02,제주 브릭스 호텔,192733,4인,관광,64.0,500 미만,4.8,서귀포시,호근동,2,August,성수기
2023-08-02,제주 비스타케이 호텔 월드컵점,67000,2인,관광,268.0,500 미만,4.5,서귀포시,법환동,2,August,성수기
2023-08-02,제주 삼다호텔,57000,4인,비지니스,50.0,500 미만,4.3,제주시,용담삼동,2,August,성수기
2023-08-02,제주 센트럴시티 호텔,100913,4인,비지니스,595.0,500 이상,4.3,제주시,연동,2,August,성수기
2023-08-02,제주 스테이인 성산,75000,2인,관광,344.0,500 미만,4.4,서귀포시,성산읍,2,August,성수기
2023-08-02,제주 스테이호텔,41400,2인,비지니스,95.0,500 미만,4.0,제주시,삼도이동,2,August,성수기
2023-08-02,제주 슬림호텔,64333,4인,비지니스,17.0,500 미만,3.9,제주시,이도이동,2,August,성수기
2023-08-02,제주 오리엔탈 호텔,167500,2인,5성급,723.0,500 이상,4.4,제주시,삼도이동,2,August,성수기
2023-08-02,제주 오션스퀘어,193333,4인,가족호텔,421.0,500 미만,4.7,서귀포시,성산읍,2,August,성수기
2023-08-02,제주 웨스턴 그레이스 호텔,68875,2인,비지니스,538.0,500 이상,4.6,서귀포시,강정동,2,August,성수기
2023-08-02,제주 유티에스 빌리지,190600,4인,가족호텔,8.0,500 미만,3.2,제주시,애월읍,2,August,성수기
2023-08-02,제주 이화호텔,60000,4인,관광,485.0,500 미만,4.2,제주시,용담이동,2,August,성수기
2023-08-02,제주 조이호텔 (구. R&T호텔),84900,4인,비지니스,194.0,500 미만,3.9,제주시,삼도이동,2,August,성수기
2023-08-02,제주 참피온 호텔,43667,2인,비지니스,94.0,500 미만,4.2,제주시,삼도일동,2,August,성수기
2023-08-02,제주 케이관광호텔,80000,4인,관광,95.0,500 미만,4.5,제주시,연동,2,August,성수기
2023-08-02,제주 토비스 콘도 (오션동),100000,2인,콘도,49.0,500 미만,3.5,제주시,애월읍,2,August,성수기
2023-08-02,제주 파인힐 호텔,52500,4인,3성급,171.0,500 미만,4.3,서귀포시,서귀동,2,August,성수기
2023-08-02,제주 팔레스호텔,74429,4인,3성급,561.0,500 이상,4.2,제주시,삼도이동,2,August,성수기
2023-08-02,제주 퍼시픽 호텔,165000,2인,4성급,20.0,500 미만,4.4,제주시,용담일동,2,August,성수기
2023-08-02,제주 하버호텔,77700,4인,2성급,317.0,500 미만,4.5,제주시,건입동,2,August,성수기
2023-08-02,제주 호텔 G,39000,2인,비지니스,150.0,500 미만,4.4,제주시,삼도일동,2,August,성수기
2023-08-02,"제주 휘슬락, BW 시그니처 컬렉션",152500,2인,4성급,2017.0,500 이상,4.5,제주시,건입동,2,August,성수기
2023-08-02,제주(애월) 마레보비치호텔,332700,4인,관광,184.0,500 미만,4.7,제주시,애월읍,2,August,성수기
2023-08-02,제주비치호텔W,178500,4인,비지니스,267.0,500 미만,4.1,제주시,조천읍,2,August,성수기
2023-08-02,제주스카이호텔,84000,2인,비지니스,356.0,500 미만,4.7,제주시,한림읍,2,August,성수기
2023-08-02,제주신라호텔,684200,2인,5성급,338.0,500 미만,4.9,서귀포시,색달동,2,August,성수기
2023-08-02,제주씨앤관광호텔,47175,4인,3성급,208.0,500 미만,4.0,제주시,내도동,2,August,성수기
2023-08-02,제주유니호텔,229433,4인,4성급,300.0,500 미만,4.5,제주시,애월읍,2,August,성수기
2023-08-02,제주캐슬,92500,4인,레지던스,32.0,500 미만,3.4,서귀포시,호근동,2,August,성수기
2023-08-02,제주호텔 스카브로,220000,2인,가족호텔,33.0,500 미만,4.8,서귀포시,하예동,2,August,성수기
2023-08-02,제주호텔더엠,84000,4인,비지니스,440.0,500 미만,4.4,서귀포시,서귀동,2,August,성수기
2023-08-02,코델리아 리조트,87800,4인,4성급,121.0,500 미만,4.2,서귀포시,성산읍,2,August,성수기
2023-08-02,코업시티호텔 성산,113000,2인,비지니스,1131.0,500 이상,4.5,서귀포시,성산읍,2,August,성수기
2023-08-02,코업시티호텔 하버뷰,105364,2인,비지니스,703.0,500 이상,4.7,서귀포시,남원읍,2,August,성수기
2023-08-02,타마라 제주,36500,2인,비지니스,55.0,500 미만,4.3,서귀포시,법환동,2,August,성수기
2023-08-02,탐라스테이 호텔,130133,2인,4성급,544.0,500 이상,4.5,제주시,애월읍,2,August,성수기
2023-08-02,파르나스 호텔 제주,1055891,2인,5성급,173.0,500 미만,4.9,서귀포시,색달동,2,August,성수기
2023-08-02,파르나스 호텔 제주,1112250,4인,5성급,173.0,500 미만,4.9,서귀포시,색달동,2,August,성수기
2023-08-02,파미유 스파 리조트,142500,2인,3성급,54.0,500 미만,4.5,서귀포시,강정동,2,August,성수기
2023-08-02,파크선샤인제주,135500,2인,3성급,1128.0,500 이상,4.8,서귀포시,서홍동,2,August,성수기
2023-08-02,판타스틱 오션뷰 시드니호텔,70333,4인,3성급,158.0,500 미만,4.3,제주시,애월읍,2,August,성수기
2023-08-02,팜파스호텔 제주,119000,2인,비지니스,250.0,500 미만,4.7,제주시,용담삼동,2,August,성수기
2023-08-02,퍼스트70 호텔,114000,2인,비지니스,670.0,500 이상,4.6,서귀포시,서귀동,2,August,성수기
2023-08-02,펄호텔 제주,48000,4인,비지니스,96.0,500 미만,4.2,제주시,연동,2,August,성수기
2023-08-02,프리뮬러 호텔(구 산방산호텔),152156,4인,가족호텔,66.0,500 미만,4.7,서귀포시,대정읍,2,August,성수기
2023-08-02,플레이스캠프 제주,198220,2인,4성급,921.0,500 이상,4.6,서귀포시,성산읍,2,August,성수기
2023-08-02,피노호텔,92333,4인,비지니스,120.0,500 미만,4.8,서귀포시,서귀동,2,August,성수기
2023-08-02,한라궁 호텔,246762,4인,4성급,837.0,500 이상,4.5,서귀포시,토평동,2,August,성수기
2023-08-02,함덕비치스테이제주,171429,2인,비지니스,205.0,500 미만,4.5,제주시,조천읍,2,August,성수기
2023-08-02,해비치 호텔&리조트,660964,2인,5성급,365.0,500 미만,4.7,서귀포시,표선면,2,August,성수기
2023-08-02,해수스파호텔 코자,73333,4인,부티크,158.0,500 미만,4.5,서귀포시,대정읍,2,August,성수기
2023-08-02,호텔 골든데이지 서귀포오션,89500,2인,비지니스,1111.0,500 이상,4.5,서귀포시,서귀동,2,August,성수기
2023-08-02,호텔 난타 제주,157500,4인,4성급,597.0,500 이상,4.7,제주시,오등동,2,August,성수기
2023-08-02,호텔 더원,114667,2인,4성급,2451.0,500 이상,4.5,제주시,연동,2,August,성수기
2023-08-02,호텔 리젠트마린,133500,2인,비지니스,1080.0,500 이상,4.6,제주시,건입동,2,August,성수기
2023-08-02,호텔 버지니아,56667,2인,비지니스,385.0,500 미만,4.8,서귀포시,서귀동,2,August,성수기
2023-08-02,호텔 브릿지 서귀포,130000,2인,비지니스,312.0,500 미만,4.8,서귀포시,서귀동,2,August,성수기
2023-08-02,호텔 비 제주,47000,4인,비지니스,105.0,500 미만,4.2,제주시,연동,2,August,성수기
2023-08-02,호텔 샬롬,83000,2인,4성급,1368.0,500 이상,4.5,제주시,이도이동,2,August,성수기
2023-08-02,호텔 스위트캐슬,168633,2인,비지니스,153.0,500 미만,4.6,제주시,조천읍,2,August,성수기
2023-08-02,호텔 스카이파크 제주 1호점,95526,2인,3성급,286.0,500 미만,4.4,제주시,연동,2,August,성수기
2023-08-02,호텔 스카이파크 제주 1호점,91526,4인,3성급,286.0,500 미만,4.4,제주시,연동,2,August,성수기
2023-08-02,호텔 앨리스 앤 트렁크,117500,2인,비지니스,180.0,500 미만,4.8,제주시,연동,2,August,성수기
2023-08-02,호텔 연,58333,2인,비지니스,342.0,500 미만,4.8,서귀포시,서귀동,2,August,성수기
2023-08-02,호텔 윈스토리,104824,4인,비지니스,1344.0,500 이상,4.6,서귀포시,서귀동,2,August,성수기
2023-08-02,호텔 징크 서귀포,63000,4인,비지니스,184.0,500 미만,4.7,서귀포시,서귀동,2,August,성수기
2023-08-02,호텔 캘리포니아 제주,76333,2인,2성급,29.0,500 미만,4.5,서귀포시,강정동,2,August,성수기
2023-08-02,호텔 컬리넌 제주,61333,2인,2성급,268.0,500 미만,4.2,제주시,연동,2,August,성수기
2023-08-02,호텔 케니 모슬포,83286,4인,비지니스,323.0,500 미만,4.8,서귀포시,대정읍,2,August,성수기
2023-08-02,호텔 케니 서귀포,54971,2인,비지니스,2471.0,500 이상,4.6,서귀포시,서귀동,2,August,성수기
2023-08-02,호텔 통 연동,68714,4인,비지니스,72.0,500 미만,3.6,제주시,연동,2,August,성수기
2023-08-02,호텔 하루시다,290000,4인,관광,35.0,500 미만,4.9,서귀포시,안덕면,2,August,성수기
2023-08-02,호텔 휴식 서귀포,49000,2인,3성급,563.0,500 이상,4.6,서귀포시,서귀동,2,August,성수기
2023-08-02,호텔W신제주점,67500,2인,비지니스,19.0,500 미만,4.5,제주시,연동,2,August,성수기
2023-08-02,호텔아로하,120333,2인,관광,143.0,500 미만,4.3,서귀포시,성산읍,2,August,성수기
2023-08-02,호텔위드시티,70925,2인,비지니스,186.0,500 미만,4.7,제주시,노형동,2,August,성수기
2023-08-02,호텔이디,59750,4인,비지니스,90.0,500 미만,4.7,서귀포시,남원읍,2,August,성수기
2023-08-02,화이트하우스 호텔,136667,4인,관광,275.0,500 미만,4.2,제주시,용담삼동,2,August,성수기
2023-08-02,훈데르트힐즈,536000,4인,가족호텔,9.0,500 미만,4.8,제주시,우도면,2,August,성수기
2023-08-02,히든 클리프 호텔 & 네이쳐,402000,2인,5성급,1402.0,500 이상,4.8,서귀포시,상예동,2,August,성수기
2023-08-03,Premium 리벤시아 풀빌라&호텔,666667,4인,가족호텔,34.0,500 미만,4.2,제주시,한림읍,3,August,성수기
2023-08-03,갤러리 호텔 비앤비,49333,2인,비지니스,261.0,500 미만,4.3,제주시,연동,3,August,성수기
2023-08-03,골드원 호텔&스위트,395600,4인,4성급,147.0,500 미만,4.8,서귀포시,서호동,3,August,성수기
2023-08-03,골든튤립 제주성산호텔,98400,2인,비지니스,376.0,500 미만,4.5,서귀포시,성산읍,3,August,성수기
2023-08-03,그랜드 밀리언스 호텔 서귀포,50240,2인,비지니스,1326.0,500 이상,4.7,서귀포시,서호동,3,August,성수기
2023-08-03,그랜드 조선 제주,808350,2인,5성급,273.0,500 미만,4.8,서귀포시,색달동,3,August,성수기
2023-08-03,그랜드 하얏트 제주,749106,2인,5성급,800.0,500 이상,4.8,제주시,노형동,3,August,성수기
2023-08-03,글로스터호텔제주,109000,2인,비지니스,897.0,500 이상,4.7,제주시,연동,3,August,성수기
2023-08-03,노블피아 호텔,85333,2인,비지니스,1635.0,500 이상,4.7,서귀포시,서귀동,3,August,성수기
2023-08-03,노형호텔,80000,4인,비지니스,84.0,500 미만,4.5,제주시,노형동,3,August,성수기
2023-08-03,뉴제주 호텔,45750,2인,비지니스,120.0,500 미만,4.0,제주시,노형동,3,August,성수기
2023-08-03,다인오세아노호텔,434760,2인,4성급,223.0,500 미만,4.5,제주시,애월읍,3,August,성수기
2023-08-03,더 그랜드 섬오름,269650,2인,4성급,238.0,500 미만,4.7,서귀포시,법환동,3,August,성수기
2023-08-03,더 베스트 제주 성산,115692,4인,비지니스,1634.0,500 이상,4.5,서귀포시,성산읍,3,August,성수기
2023-08-03,디 아넥스 호텔 (포도호텔 별관),327060,2인,4성급,48.0,500 미만,4.8,서귀포시,안덕면,3,August,성수기
2023-08-03,라마다 바이 윈덤 제주 더 함덕 호텔,196778,4인,비지니스,211.0,500 미만,4.5,제주시,조천읍,3,August,성수기
2023-08-03,라마다 제주시티 호텔,117334,2인,비지니스,1646.0,500 이상,4.6,제주시,이도이동,3,August,성수기
