date,name,type,seater,m_year,price,label
2023-08-01,아이오닉EV (전기차),전기,5인승,2017~18년형,0,마감
2023-08-01,아이오닉 (하이브리드),하이브리드,5인승,2016년형,0,마감
2023-08-01,볼트EV (전기차),전기,5인승,2017~18년형,0,마감
2023-08-01,코나 일렉트릭 (전기차),전기,5인승,2018~19년형,0,마감
2023-08-01,2020 코나 일렉트릭 (전기차),전기,5인승,2020년형,0,마감
2023-08-01,2021 아이오닉5 (전기차),전기,5인승,2021년형,0,마감
2023-08-01,아이오닉6,전기,5인승,2022~23년형,0,마감
2023-08-01,티볼리 (휘발유),휘발유,5인승,2016년형,0,마감
2023-08-01,티볼리아머,휘발유,5인승,2018년형,0,마감
2023-08-01,티볼리에어 (디젤),경유,5인승,2016~17년형,0,마감
2023-08-01,올란도 7인승,경유,7인승,2016년형,0,마감
2023-08-01,2021 코나,휘발유,5인승,2021년형,0,마감
2023-08-01,베리뉴 티볼리 (디젤),경유,5인승,2020년형,0,마감
2023-08-01,2020 XM3,휘발유,5인승,2020년형,0,마감
2023-08-01,2020 트레일블레이저,휘발유,5인승,2020~21년형,0,마감
2023-08-01,2022 트레일블레이저,휘발유,5인승,2022년형,0,마감
2023-08-01,2023 디 올뉴코나,휘발유,5인승,2023년형,0,마감
2023-08-01,올뉴스포티지,경유,5인승,2016~18년형,0,마감
2023-08-01,올뉴투싼,경유,5인승,2016~17년형,0,마감
2023-08-01,2022 XM3,휘발유,5인승,2022년형,0,마감
2023-08-01,2020 코란도(휘발유),휘발유,5인승,2020년형,0,마감
2023-08-01,2019 올뉴투싼,경유,5인승,2019년형,0,마감
2023-08-01,2020 스포티지더볼드 (휘발유),휘발유,5인승,2020년형,0,마감
2023-08-01,2020 QM6 LPE,LPG,5인승,2020년형,0,마감
2023-08-01,2021 QM6 (휘발유),휘발유,5인승,2021년형,0,마감
2023-08-01,2023 4세대 투싼 (하이브리드),하이브리드,5인승,2023년형,0,마감
2023-08-01,2022 디올뉴스포티지 (휘발유),휘발유,5인승,2022년형,0,마감
2023-08-01,2022 스포티지 (하이브리드),하이브리드,5인승,2022~23년형,0,마감
2023-08-01,디올뉴스포티지 (LPG),LPG,5인승,2022~23년형,0,마감
2023-08-01,2022 니로 (하이브리드),하이브리드,5인승,2022년형,0,마감
2023-08-01,싼타페DM 7인승,경유,7인승,2016년형,0,마감
2023-08-01,싼타페DM 5인승,경유,5인승,2015~16년형,0,마감
2023-08-01,올뉴쏘렌토 5인승,경유,5인승,2016~17년형,0,마감
2023-08-01,싼타페TM 5인승,경유,5인승,2019년형,0,마감
2023-08-01,싼타페TM 7인승(휘발유),휘발유,7인승,2018~19년형,0,마감
2023-08-01,G4렉스턴 5인승,경유,5인승,2017년형,0,마감
2023-08-01,G4렉스턴(4WD) 7인승,경유,7인승,2017년형,0,마감
2023-08-01,더뉴모하비(4WD) 5인승,경유,5인승,2016년형,0,마감
2023-08-01,2023 4세대쏘렌토 5인승(휘),휘발유,5인승,2023년형,0,마감
2023-08-01,2023 4세대쏘렌토 7인승(휘),휘발유,7인승,2023년형,0,마감
2023-08-01,2021 모하비더마스터 (5인승),경유,5인승,2021년형,0,마감
2023-08-01,제네시스 GV80 (2.5T/5인승),휘발유,5인승,2021년형,0,마감
2023-08-01,제네시스 GV80 (2.5T/7인승),휘발유,7인승,2020년형,0,마감
2023-08-01,K7,휘발유,5인승,2016년형,0,마감
2023-08-01,그랜저HG,휘발유,5인승,2016년형,0,마감
2023-08-01,그랜저HG (LPG),LPG,5인승,2016년형,0,마감
2023-08-01,K7 (LPG),LPG,5인승,2016년형,0,마감
2023-08-01,그랜저IG (LPG),LPG,5인승,2017~19년형,0,마감
2023-08-01,디올뉴그랜저 (LPG),LPG,5인승,2023년형,0,마감
2023-08-01,제네시스 G70,휘발유,5인승,2018~20년형,0,마감
2023-08-01,제네시스 EQ900,휘발유,5인승,2016년형,0,마감
2023-08-01,제네시스 G90,휘발유,5인승,2018년형,0,마감
2023-08-01,미니클럽맨,휘발유,5인승,2017년형,0,마감
2023-08-01,2022 폭스바겐 제타,휘발유,5인승,2022년형,0,마감
2023-08-01,미니쿠퍼컨버터블,휘발유,4인승,2016~19년형,0,마감
2023-08-01,2023 미니쿠퍼컨버터블 S,휘발유,4인승,2023년형,0,마감
2023-08-01,벤츠 c200 카브리올레,휘발유,4인승,2018년형,0,마감
2023-08-01,2019 포드 머스탱컨버터블,휘발유,4인승,2019~20년형,0,마감
2023-08-01,벤츠 c200d,경유,5인승,2016년형,0,마감
2023-08-01,테슬라 모델3 (전기차),전기,5인승,2020년형,0,마감
2023-08-01,BMW 428i 컨버터블,휘발유,4인승,2016~17년형,0,마감
2023-08-01,2021 포드 머스탱컨버터블,휘발유,4인승,2021년형,0,마감
2023-08-01,2020 BMW 430i 컨버터블,휘발유,4인승,2020년형,0,마감
2023-08-01,2020 아우디 A6,휘발유,5인승,2020년형,0,마감
2023-08-01,볼보 XC40,휘발유,5인승,2022년형,0,마감
2023-08-01,BMW 520i M스포츠,휘발유,5인승,2020년형,0,마감
2023-08-01,지프 랭글러 루비콘 파워탑,휘발유,5인승,2021년형,0,마감
2023-08-01,2023 BMW Z4,휘발유,2인승,2023년형,0,마감
2023-08-01,2021 BMW 420i 컨버터블,휘발유,4인승,2021년형,0,마감
2023-08-01,2023 BMW 420i 컨버터블,휘발유,4인승,2023년형,0,마감
2023-08-01,포르쉐 카이엔,휘발유,5인승,2021년형,0,마감
2023-08-01,포르쉐 카이엔 쿠페 하이브리드,하이브리드,5인승,2021년형,0,마감
2023-08-01,포르쉐 파나메라,휘발유,4인승,2021년형,0,마감
2023-08-01,2021 포르쉐 타이칸,전기,4인승,2021년형,0,마감
2023-08-01,2018 더뉴스타렉스어반 9인승,경유,9인승,2018~19년형,0,마감
2023-08-01,2018 더뉴카니발 9인승,경유,9인승,2018~19년형,0,마감
2023-08-01,4세대카니발 9인승(휘발유),휘발유,9인승,2022~23년형,0,마감
2023-08-01,뉴카운티(AT) 15인승,경유,15인승,2016년형,0,마감
2023-08-02,올뉴모닝,휘발유,5인승,2017~20년형,72960,완전자차포함
2023-08-02,모닝 어반,휘발유,5인승,2020~22년형,77440,완전자차포함
2023-08-02,모닝 어반 (만26세),휘발유,5인승,2021~22년형,80000,완전자차포함
2023-08-02,레이 (만26세),휘발유,5인승,2016~17년형,80940,완전자차포함
2023-08-02,쏘나타뉴라이즈 (만26세),LPG,5인승,2017~18년형,81400,완전자차포함
2023-08-02,그랜드스타렉스 12인승,경유,12인승,2015~17년형,81700,완전자차포함
2023-08-02,올뉴아반떼,휘발유,5인승,2020~22년형,87220,완전자차포함
2023-08-02,올뉴아반떼 (만26세),휘발유,5인승,2020~21년형,87220,완전자차포함
2023-08-02,2022 올뉴K3,휘발유,5인승,2022년형,87220,완전자차포함
2023-08-02,2022 더뉴레이,휘발유,5인승,2022년형,88320,완전자차포함
2023-08-02,2021 더뉴레이 (만26세),휘발유,5인승,2021~22년형,88320,완전자차포함
2023-08-02,XM3,휘발유,5인승,2020년형,89320,완전자차포함
2023-08-02,쏘나타 DN8 (만26세),LPG,5인승,2019~21년형,90640,완전자차포함
2023-08-02,2023 더뉴모닝,휘발유,5인승,2023년형,91760,완전자차포함
2023-08-02,2022 트레일블레이저,휘발유,5인승,2022년형,92400,완전자차포함
2023-08-02,쏘울 부스터 (만26세),휘발유,5인승,2019~21년형,92500,완전자차포함
2023-08-02,베뉴,휘발유,5인승,2019~22년형,94570,완전자차포함
2023-08-02,2023 더뉴레이,휘발유,5인승,2023년형,94720,완전자차포함
2023-08-02,3세대 K5 (만26세),LPG,5인승,2020~21년형,95040,완전자차포함
2023-08-02,2023 베뉴,휘발유,5인승,2023년형,96000,완전자차포함
2023-08-02,올뉴투싼 / 올뉴스포티지,경유,5인승,2016~18년형,96600,완전자차포함
2023-08-02,2022 올뉴K3 (만26세),휘발유,5인승,2022~23년형,97900,완전자차포함
2023-08-02,더뉴K5 (만26세),LPG,5인승,2018~19년형,98050,완전자차포함
2023-08-02,올뉴카니발 9인승,경유,9인승,2015~18년형,98800,완전자차포함
2023-08-02,더뉴스타렉스 12인승,경유,12인승,2018~20년형,98800,완전자차포함
2023-08-02,볼트EV (전기차),전기,5인승,2017~18년형,99360,완전자차포함
2023-08-02,더뉴스타렉스어반 9인승,경유,9인승,2018~19년형,99900,완전자차포함
2023-08-02,K7 프리미어 (휘발유/LPG),휘발유/LPG,5인승,2019~21년형,100800,완전자차포함
2023-08-02,쏘나타 DN8,LPG,5인승,2019~20년형,100940,완전자차포함
2023-08-02,2020 K5 DL3,LPG,5인승,2020~21년형,100940,완전자차포함
2023-08-02,올뉴K5 (휘발유/만26세),휘발유,5인승,2016년형,101520,완전자차포함
2023-08-02,그랜저IG (휘발유/LPG),휘발유/LPG,5인승,2017~19년형,102000,완전자차포함
2023-08-02,2018 더뉴카니발 9인승,경유,9인승,2018~19년형,102600,완전자차포함
2023-08-02,2019 더뉴카니발 11인승,경유,11인승,2019~20년형,102600,완전자차포함
2023-08-02,2020 코란도 (휘발유),휘발유,5인승,2020년형,103400,완전자차포함
2023-08-02,스포티지더볼드 (휘발유),휘발유,5인승,2020년형,103500,완전자차포함
2023-08-02,SM6 (휘발유),휘발유,5인승,2017~20년형,103880,완전자차포함
2023-08-02,코나 / 스토닉,휘발유,5인승,2017~18년형,105300,완전자차포함
2023-08-02,더뉴K5 (휘발유/만26세),휘발유,5인승,2018~19년형,105840,완전자차포함
2023-08-02,쏘나타 DN8 (휘발유),휘발유,5인승,2019~20년형,105840,완전자차포함
2023-08-02,3세대 K5 (휘발유),휘발유,5인승,2020~21년형,105840,완전자차포함
2023-08-02,2020 코나 일렉트릭,전기,5인승,2020년형,106330,완전자차포함
2023-08-02,LF쏘나타 (휘발유/만26세),휘발유,5인승,2016년형,107160,완전자차포함
2023-08-02,캐스퍼,휘발유,4인승,2022년형,107520,완전자차포함
2023-08-02,쏘나타 디 엣지,LPG,5인승,2023년형,107800,완전자차포함
2023-08-02,쏘나타 디 엣지 (휘발유),휘발유,5인승,2023년형,107800,완전자차포함
2023-08-02,2021 쏘나타 DN8,LPG,5인승,2021~22년형,109180,완전자차포함
2023-08-02,2020 쏘나타 (휘/만26세),휘발유,5인승,2020~21년형,110160,완전자차포함
2023-08-02,2021 쏘나타 DN8 (휘),휘발유,5인승,2021~22년형,110160,완전자차포함
2023-08-02,2019투싼 / 스포티지더볼드,경유,5인승,2019년형,110250,완전자차포함
2023-08-02,더뉴그랜저 (휘발유/LPG),휘발유/LPG,5인승,2020~22년형,112000,완전자차포함
2023-08-02,2022 K5 (휘발유),휘발유,5인승,2022년형,112200,완전자차포함
2023-08-02,2020 QM6 LPE,LPG,5인승,2020년형,112200,완전자차포함
2023-08-02,2021 4세대 투싼,경유,5인승,2021년형,112200,완전자차포함
2023-08-02,올뉴쏘렌토 7인승,경유,7인승,2017~19년형,112200,완전자차포함
2023-08-02,베리뉴 티볼리(경유/휘발유),경유/휘발유,5인승,2020년형,113680,완전자차포함
2023-08-02,토레스,휘발유,5인승,2022~23년형,113950,완전자차포함
2023-08-02,올뉴카니발 11인승,경유,11인승,2015~18년형,114400,완전자차포함
2023-08-02,2022 K5 (만26세),LPG,5인승,2022~23년형,114480,완전자차포함
2023-08-02,제네시스 G80,휘발유,5인승,2017~19년형,114700,완전자차포함
2023-08-02,디올뉴스포티지,경유,5인승,2021~22년형,116600,완전자차포함
2023-08-02,2021 4세대 투싼 (휘발유),휘발유,5인승,2021년형,117300,완전자차포함
2023-08-02,올뉴쏘렌토 5인승,경유,5인승,2016~17년형,117300,완전자차포함
2023-08-02,셀토스,휘발유,5인승,2020년형,118250,완전자차포함
2023-08-02,4세대카니발 9인승,경유,9인승,2020~22년형,118900,완전자차포함
2023-08-02,4세대카니발 9인승(휘발유),휘발유,9인승,2022~23년형,118900,완전자차포함
2023-08-02,스타리아 9인승,경유,9인승,2021년형,118900,완전자차포함
2023-08-02,2021 아이오닉5,전기,5인승,2021~22년형,119700,완전자차포함
2023-08-02,QM6 5인승,경유,5인승,2017~19년형,119850,완전자차포함
2023-08-02,올뉴K7 (휘발유/LPG),휘발유/LPG,5인승,2016~17년형,119850,완전자차포함
2023-08-02,K8 (휘발유),휘발유,5인승,2021~22년형,120900,완전자차포함
2023-08-02,디올뉴스포티지 (LPG),LPG,5인승,2022~23년형,121900,완전자차포함
2023-08-02,쏘나타 DN8 (휘/만26세),휘발유,5인승,2019년형,123120,완전자차포함
2023-08-02,2021 티볼리에어,휘발유,5인승,2020~21년형,123830,완전자차포함
2023-08-02,티볼리에어 (경유/휘발유),경유/휘발유,5인승,2016~18년형,124000,완전자차포함
2023-08-02,4세대쏘렌토 7인승,경유,7인승,2020~21년형,124700,완전자차포함
2023-08-02,더뉴싼타페 7인승,경유,7인승,2020년형,124700,완전자차포함
2023-08-02,2023 투싼 (하이브리드),하이브리드,5인승,2023년형,126500,완전자차포함
2023-08-02,더뉴싼타페 7인승 (휘),휘발유,7인승,2022년형,127600,완전자차포함
2023-08-02,K8 (3.5LPG),LPG,5인승,2021~23년형,129000,완전자차포함
2023-08-02,디올뉴그랜저,휘발유,5인승,2023년형,131200,완전자차포함
2023-08-02,2023 쏘나타 DN8 (휘),휘발유,5인승,2023년형,132000,완전자차포함
2023-08-02,디 올뉴코나,휘발유,5인승,2023년형,132300,완전자차포함
2023-08-02,싼타페TM 7인승,경유,7인승,2018~19년형,134400,완전자차포함
2023-08-02,디올뉴그랜저 (LPG),LPG,5인승,2023년형,134400,완전자차포함
2023-08-02,쉐보레 트래버스 (7인승),휘발유,7인승,2019년형,135450,완전자차포함
2023-08-02,더뉴카니발리무진 7인승,경유,7인승,2018~19년형,136400,완전자차포함
2023-08-02,팰리세이드2.2 (8인승),경유,8인승,2019~20년형,138600,완전자차포함
2023-08-02,팰리세이드3.8 (8인승),휘발유,8인승,2019~20년형,138600,완전자차포함
2023-08-02,4세대카니발 7인승,경유,7인승,2021~22년형,139400,완전자차포함
2023-08-02,4세대카니발 11인승,경유,11인승,2020~21년형,142100,완전자차포함
2023-08-02,아이오닉6,전기,5인승,2022~23년형,143350,완전자차포함
2023-08-02,더뉴카니발 하이리무진,경유,7인승,2018~19년형,148000,완전자차포함
2023-08-02,더뉴모하비 7인승,경유,7인승,2017~18년형,154350,완전자차포함
2023-08-02,EV6 (전기차),전기,5인승,2022년형,156800,완전자차포함
2023-08-02,싼타페TM 7인승(휘발유),휘발유,7인승,2018~19년형,156800,완전자차포함
2023-08-02,2023 4세대카니발 9인승,경유,9인승,2023년형,156800,완전자차포함
2023-08-02,2023 4세대카니발 11인승,경유,11인승,2023년형,156800,완전자차포함
2023-08-02,더뉴팰리세이드 (휘),휘발유,8인승,2023년형,160600,완전자차포함
2023-08-02,더 K9,휘발유,5인승,2018~20년형,163800,완전자차포함
2023-08-02,제네시스 GV70,경유,5인승,2021년형,165550,완전자차포함
2023-08-02,제네시스 GV70 (휘),휘발유,5인승,2021년형,165550,완전자차포함
2023-08-02,4세대쏘렌토 7인승 (휘),휘발유,7인승,2021년형,168200,완전자차포함
2023-08-02,올뉴제네시스 G80,휘발유,5인승,2020~21년형,171600,완전자차포함
2023-08-02,2023 쏘렌토 5인승,경유,5인승,2023년형,173600,완전자차포함
2023-08-02,올뉴카니발리무진 7인승,경유,7인승,2017~18년형,177000,완전자차포함
2023-08-02,제네시스 GV80 (7인승),경유,7인승,2020~21년형,178500,완전자차포함
2023-08-02,2023 4세대카니발 7인승,경유,7인승,2023년형,183600,완전자차포함
2023-08-02,모하비더마스터 (5인승),경유,5인승,2021년형,191100,완전자차포함
2023-08-02,스타리아 11인승,경유,11인승,2022년형,194300,완전자차포함
2023-08-02,더뉴팰리세이드,경유,8인승,2023년형,204400,완전자차포함
2023-08-02,2023 제네시스 GV80(휘),휘발유,7인승,2023년형,275600,완전자차포함
2023-08-02,모닝 어반,휘발유,5인승,2020~22년형,63000,자차미포함
2023-08-02,레이 (만26세),휘발유,5인승,2016~17년형,65660,자차미포함
2023-08-02,올뉴모닝,휘발유,5인승,2017~20년형,65660,자차미포함
2023-08-02,모닝 어반 (만26세),휘발유,5인승,2021~22년형,71500,자차미포함
2023-08-02,K7 프리미어,휘발유,5인승,2019~21년형,76800,자차미포함
2023-08-02,K7 프리미어 (LPG),LPG,5인승,2019~20년형,76800,자차미포함
2023-08-02,쏘울 부스터 (만26세),휘발유,5인승,2019~21년형,77500,자차미포함
2023-08-02,더뉴K5 (만26세),LPG,5인승,2018~19년형,77500,자차미포함
2023-08-02,볼트EV (전기차),전기,5인승,2017~18년형,79200,자차미포함
2023-08-02,올뉴K5 (휘발유/만26세),휘발유,5인승,2016년형,80000,자차미포함
2023-08-02,쏘나타뉴라이즈 (만26세),LPG,5인승,2017~18년형,82150,자차미포함
2023-08-02,2023 베뉴,휘발유,5인승,2023년형,82250,자차미포함
2023-08-02,더뉴K5 (휘발유/만26세),휘발유,5인승,2018~19년형,82500,자차미포함
2023-08-02,스토닉 (휘발유),휘발유,5인승,2018년형,82500,자차미포함
2023-08-02,코나 (휘발유),휘발유,5인승,2017~18년형,82500,자차미포함
2023-08-02,2023 더뉴모닝,휘발유,5인승,2023년형,84500,자차미포함
2023-08-02,올뉴투싼,경유,5인승,2016~17년형,84600,자차미포함
2023-08-02,LF쏘나타 (휘발유/만26세),휘발유,5인승,2016년형,84800,자차미포함
2023-08-02,2019 스포티지 더볼드,경유,5인승,2019년형,85500,자차미포함
2023-08-02,SM6 (휘발유),휘발유,5인승,2017~20년형,85800,자차미포함
2023-08-02,베뉴,휘발유,5인승,2019~22년형,85800,자차미포함
2023-08-02,올뉴아반떼 (만26세),휘발유,5인승,2020~21년형,88000,자차미포함
