,date,name,type,seater,m_year,price,label,year_model,made,category,r_rate,day,holiday,year,month,days,peak_season
208,2023-08-02,쏘울 부스터,휘발유,5,2019,92500,완전자차포함,4,국산차,소형SUV,3,수요일,평일,2023,8,2,성수기
209,2023-08-02,베뉴,휘발유,5,2019,94570,완전자차포함,4,국산차,소형SUV,1,수요일,평일,2023,8,2,성수기
210,2023-08-02,더뉴레이,휘발유,5,2023,94720,완전자차포함,0,국산차,경차,3,수요일,평일,2023,8,2,성수기
211,2023-08-02,3세대 K5,LPG,5,2020,95040,완전자차포함,3,국산차,중형차,2,수요일,평일,2023,8,2,성수기
212,2023-08-02,베뉴,휘발유,5,2023,96000,완전자차포함,0,국산차,소형SUV,1,수요일,평일,2023,8,2,성수기
213,2023-08-02,올뉴K3,휘발유,5,2022,97900,완전자차포함,1,국산차,준중형,3,수요일,평일,2023,8,2,성수기
214,2023-08-02,더뉴K5,LPG,5,2018,98050,완전자차포함,5,국산차,중형차,2,수요일,평일,2023,8,2,성수기
215,2023-08-02,올뉴카니발,경유,9,2015,98800,완전자차포함,8,국산차,대형SUV,1,수요일,평일,2023,8,2,성수기
216,2023-08-02,더뉴스타렉스,경유,12,2018,98800,완전자차포함,5,국산차,승합차,1,수요일,평일,2023,8,2,성수기
217,2023-08-02,볼트EV,전기,5,2017,99360,완전자차포함,6,외제차,소형차,1,수요일,평일,2023,8,2,성수기
218,2023-08-02,더뉴스타렉스어반,경유,9,2018,99900,완전자차포함,5,국산차,승합차,3,수요일,평일,2023,8,2,성수기
219,2023-08-02,쏘나타 DN8,LPG,5,2019,100940,완전자차포함,4,국산차,중형차,1,수요일,평일,2023,8,2,성수기
220,2023-08-02,3세대 K5,LPG,5,2020,100940,완전자차포함,3,국산차,중형차,2,수요일,평일,2023,8,2,성수기
221,2023-08-02,올뉴K5,휘발유,5,2016,101520,완전자차포함,7,국산차,중형차,3,수요일,평일,2023,8,2,성수기
222,2023-08-02,더뉴카니발,경유,9,2018,102600,완전자차포함,5,국산차,대형SUV,2,수요일,평일,2023,8,2,성수기
223,2023-08-02,더뉴카니발,경유,11,2019,102600,완전자차포함,4,국산차,대형SUV,2,수요일,평일,2023,8,2,성수기
224,2023-08-02,코란도,휘발유,5,2020,103400,완전자차포함,3,국산차,준중형,3,수요일,평일,2023,8,2,성수기
225,2023-08-02,스포티지더볼드,휘발유,5,2020,103500,완전자차포함,3,국산차,중형SUV,1,수요일,평일,2023,8,2,성수기
226,2023-08-02,SM6,휘발유,5,2017,103880,완전자차포함,6,국산차,중형차,1,수요일,평일,2023,8,2,성수기
227,2023-08-02,더뉴K5,휘발유,5,2018,105840,완전자차포함,5,국산차,중형차,2,수요일,평일,2023,8,2,성수기
228,2023-08-02,쏘나타 DN8,휘발유,5,2019,105840,완전자차포함,4,국산차,중형차,1,수요일,평일,2023,8,2,성수기
229,2023-08-02,3세대 K5,휘발유,5,2020,105840,완전자차포함,3,국산차,중형차,2,수요일,평일,2023,8,2,성수기
230,2023-08-02,코나 일렉트릭,전기,5,2020,106330,완전자차포함,3,국산차,소형SUV,3,수요일,평일,2023,8,2,성수기
231,2023-08-02,LF쏘나타,휘발유,5,2016,107160,완전자차포함,7,국산차,중형차,3,수요일,평일,2023,8,2,성수기
232,2023-08-02,캐스퍼,휘발유,4,2022,107520,완전자차포함,1,국산차,경차,1,수요일,평일,2023,8,2,성수기
233,2023-08-02,쏘나타 디 엣지,LPG,5,2023,107800,완전자차포함,0,국산차,중형차,1,수요일,평일,2023,8,2,성수기
234,2023-08-02,쏘나타 디 엣지,휘발유,5,2023,107800,완전자차포함,0,국산차,중형차,1,수요일,평일,2023,8,2,성수기
235,2023-08-02,쏘나타 DN8,LPG,5,2021,109180,완전자차포함,2,국산차,중형차,1,수요일,평일,2023,8,2,성수기
236,2023-08-02,쏘나타,휘발유,5,2020,110160,완전자차포함,3,국산차,중형차,1,수요일,평일,2023,8,2,성수기
237,2023-08-02,쏘나타 DN8,휘발유,5,2021,110160,완전자차포함,2,국산차,중형차,1,수요일,평일,2023,8,2,성수기
238,2023-08-02,K5,휘발유,5,2022,112200,완전자차포함,1,국산차,중형차,1,수요일,평일,2023,8,2,성수기
239,2023-08-02,QM6 LPE,LPG,5,2020,112200,완전자차포함,3,국산차,중형SUV,3,수요일,평일,2023,8,2,성수기
240,2023-08-02,4세대 투싼,경유,5,2021,112200,완전자차포함,2,국산차,중형SUV,2,수요일,평일,2023,8,2,성수기
241,2023-08-02,올뉴쏘렌토,경유,7,2017,112200,완전자차포함,6,국산차,중형SUV,1,수요일,평일,2023,8,2,성수기
242,2023-08-02,토레스,휘발유,5,2022,113950,완전자차포함,1,국산차,중형SUV,1,수요일,평일,2023,8,2,성수기
243,2023-08-02,올뉴카니발,경유,11,2015,114400,완전자차포함,8,국산차,대형SUV,1,수요일,평일,2023,8,2,성수기
244,2023-08-02,K5,LPG,5,2022,114480,완전자차포함,1,국산차,중형차,1,수요일,평일,2023,8,2,성수기
245,2023-08-02,제네시스 G80,휘발유,5,2017,114700,완전자차포함,6,국산차,준대형,1,수요일,평일,2023,8,2,성수기
246,2023-08-02,디올뉴스포티지,경유,5,2021,116600,완전자차포함,2,국산차,중형SUV,2,수요일,평일,2023,8,2,성수기
247,2023-08-02,4세대 투싼,휘발유,5,2021,117300,완전자차포함,2,국산차,중형SUV,2,수요일,평일,2023,8,2,성수기
248,2023-08-02,올뉴쏘렌토,경유,5,2016,117300,완전자차포함,7,국산차,중형SUV,1,수요일,평일,2023,8,2,성수기
249,2023-08-02,셀토스,휘발유,5,2020,118250,완전자차포함,3,국산차,소형SUV,1,수요일,평일,2023,8,2,성수기
250,2023-08-02,4세대카니발,경유,9,2020,118900,완전자차포함,3,국산차,대형SUV,1,수요일,평일,2023,8,2,성수기
251,2023-08-02,4세대카니발,휘발유,9,2022,118900,완전자차포함,1,국산차,대형SUV,1,수요일,평일,2023,8,2,성수기
252,2023-08-02,스타리아,경유,9,2021,118900,완전자차포함,2,국산차,승합차,1,수요일,평일,2023,8,2,성수기
253,2023-08-02,아이오닉5,전기,5,2021,119700,완전자차포함,2,국산차,중형SUV,3,수요일,평일,2023,8,2,성수기
254,2023-08-02,QM6,경유,5,2017,119850,완전자차포함,6,국산차,중형SUV,3,수요일,평일,2023,8,2,성수기
255,2023-08-02,K8,휘발유,5,2021,120900,완전자차포함,2,국산차,준대형,1,수요일,평일,2023,8,2,성수기
256,2023-08-02,디올뉴스포티지,LPG,5,2022,121900,완전자차포함,1,국산차,중형SUV,2,수요일,평일,2023,8,2,성수기
257,2023-08-02,쏘나타 DN8,휘발유,5,2019,123120,완전자차포함,4,국산차,중형차,1,수요일,평일,2023,8,2,성수기
258,2023-08-02,티볼리에어,휘발유,5,2020,123830,완전자차포함,3,국산차,소형SUV,2,수요일,평일,2023,8,2,성수기
259,2023-08-02,4세대 쏘렌토,경유,7,2020,124700,완전자차포함,3,국산차,중형SUV,2,수요일,평일,2023,8,2,성수기
260,2023-08-02,더뉴싼타페,경유,7,2020,124700,완전자차포함,3,국산차,중형SUV,1,수요일,평일,2023,8,2,성수기
261,2023-08-02,투싼,하이브리드,5,2023,126500,완전자차포함,0,국산차,중형SUV,1,수요일,평일,2023,8,2,성수기
262,2023-08-02,더뉴싼타페,휘발유,7,2022,127600,완전자차포함,1,국산차,중형SUV,1,수요일,평일,2023,8,2,성수기
263,2023-08-02,K8,LPG,5,2021,129000,완전자차포함,2,국산차,준대형,1,수요일,평일,2023,8,2,성수기
264,2023-08-02,디올뉴그랜저,휘발유,5,2023,131200,완전자차포함,0,국산차,준대형,2,수요일,평일,2023,8,2,성수기
265,2023-08-02,쏘나타 DN8,휘발유,5,2023,132000,완전자차포함,0,국산차,중형차,1,수요일,평일,2023,8,2,성수기
266,2023-08-02,디 올뉴코나,휘발유,5,2023,132300,완전자차포함,0,국산차,소형SUV,1,수요일,평일,2023,8,2,성수기
267,2023-08-02,싼타페TM,경유,7,2018,134400,완전자차포함,5,국산차,중형SUV,2,수요일,평일,2023,8,2,성수기
268,2023-08-02,디올뉴그랜저,LPG,5,2023,134400,완전자차포함,0,국산차,준대형,2,수요일,평일,2023,8,2,성수기
269,2023-08-02,쉐보레 트래버스,휘발유,7,2019,135450,완전자차포함,4,외제차,대형SUV,1,수요일,평일,2023,8,2,성수기
270,2023-08-02,더뉴카니발리무진,경유,7,2018,136400,완전자차포함,5,국산차,대형SUV,1,수요일,평일,2023,8,2,성수기
271,2023-08-02,팰리세이드2.2,경유,8,2019,138600,완전자차포함,4,국산차,대형SUV,1,수요일,평일,2023,8,2,성수기
272,2023-08-02,팰리세이드3.8,휘발유,8,2019,138600,완전자차포함,4,국산차,대형SUV,1,수요일,평일,2023,8,2,성수기
273,2023-08-02,4세대카니발,경유,7,2021,139400,완전자차포함,2,국산차,대형SUV,1,수요일,평일,2023,8,2,성수기
274,2023-08-02,4세대카니발,경유,11,2020,142100,완전자차포함,3,국산차,대형SUV,1,수요일,평일,2023,8,2,성수기
275,2023-08-02,아이오닉6,전기,5,2022,143350,완전자차포함,1,국산차,중형차,1,수요일,평일,2023,8,2,성수기
276,2023-08-02,더뉴카니발 하이리무진,경유,7,2018,148000,완전자차포함,5,국산차,대형SUV,1,수요일,평일,2023,8,2,성수기
277,2023-08-02,더뉴모하비,경유,7,2017,154350,완전자차포함,6,국산차,대형SUV,3,수요일,평일,2023,8,2,성수기
278,2023-08-02,EV6,전기,5,2022,156800,완전자차포함,1,국산차,중형SUV,1,수요일,평일,2023,8,2,성수기
279,2023-08-02,싼타페TM,휘발유,7,2018,156800,완전자차포함,5,국산차,중형SUV,2,수요일,평일,2023,8,2,성수기
280,2023-08-02,4세대카니발,경유,9,2023,156800,완전자차포함,0,국산차,대형SUV,1,수요일,평일,2023,8,2,성수기
281,2023-08-02,4세대카니발,경유,11,2023,156800,완전자차포함,0,국산차,대형SUV,1,수요일,평일,2023,8,2,성수기
282,2023-08-02,더뉴팰리세이드,휘발유,8,2023,160600,완전자차포함,0,국산차,대형SUV,1,수요일,평일,2023,8,2,성수기
283,2023-08-02,더 K9,휘발유,5,2018,163800,완전자차포함,5,국산차,대형차,1,수요일,평일,2023,8,2,성수기
284,2023-08-02,제네시스 GV70,경유,5,2021,165550,완전자차포함,2,국산차,중형SUV,2,수요일,평일,2023,8,2,성수기
285,2023-08-02,제네시스 GV70,휘발유,5,2021,165550,완전자차포함,2,국산차,중형SUV,2,수요일,평일,2023,8,2,성수기
286,2023-08-02,4세대 쏘렌토,휘발유,7,2021,168200,완전자차포함,2,국산차,중형SUV,2,수요일,평일,2023,8,2,성수기
287,2023-08-02,올뉴제네시스 G80,휘발유,5,2020,171600,완전자차포함,3,국산차,준대형,1,수요일,평일,2023,8,2,성수기
288,2023-08-02,쏘렌토,경유,5,2023,173600,완전자차포함,0,국산차,중형SUV,3,수요일,평일,2023,8,2,성수기
289,2023-08-02,올뉴카니발,경유,7,2017,177000,완전자차포함,6,국산차,대형SUV,1,수요일,평일,2023,8,2,성수기
290,2023-08-02,제네시스 GV80,경유,7,2020,178500,완전자차포함,3,국산차,준대형,2,수요일,평일,2023,8,2,성수기
291,2023-08-02,4세대카니발,경유,7,2023,183600,완전자차포함,0,국산차,대형SUV,1,수요일,평일,2023,8,2,성수기
292,2023-08-02,모하비더마스터,경유,5,2021,191100,완전자차포함,2,국산차,대형SUV,2,수요일,평일,2023,8,2,성수기
293,2023-08-02,스타리아,경유,11,2022,194300,완전자차포함,1,국산차,승합차,1,수요일,평일,2023,8,2,성수기
294,2023-08-02,더뉴팰리세이드,경유,8,2023,204400,완전자차포함,0,국산차,대형SUV,1,수요일,평일,2023,8,2,성수기
295,2023-08-02,제네시스 GV80,휘발유,7,2023,275600,완전자차포함,0,국산차,준대형,2,수요일,평일,2023,8,2,성수기
296,2023-08-02,모닝 어반,휘발유,5,2020,63000,자차미포함,3,국산차,경차,1,수요일,평일,2023,8,2,성수기
297,2023-08-02,레이,휘발유,5,2016,65660,자차미포함,7,국산차,소형SUV,1,수요일,평일,2023,8,2,성수기
298,2023-08-02,올뉴모닝,휘발유,5,2017,65660,자차미포함,6,국산차,경차,3,수요일,평일,2023,8,2,성수기
299,2023-08-02,모닝 어반,휘발유,5,2021,71500,자차미포함,2,국산차,경차,1,수요일,평일,2023,8,2,성수기
300,2023-08-02,K7 프리미어,휘발유,5,2019,76800,자차미포함,4,국산차,준대형,1,수요일,평일,2023,8,2,성수기
301,2023-08-02,K7 프리미어,LPG,5,2019,76800,자차미포함,4,국산차,준대형,1,수요일,평일,2023,8,2,성수기
302,2023-08-02,쏘울 부스터,휘발유,5,2019,77500,자차미포함,4,국산차,소형SUV,3,수요일,평일,2023,8,2,성수기
303,2023-08-02,더뉴K5,LPG,5,2018,77500,자차미포함,5,국산차,중형차,2,수요일,평일,2023,8,2,성수기
304,2023-08-02,볼트EV,전기,5,2017,79200,자차미포함,6,외제차,소형차,1,수요일,평일,2023,8,2,성수기
305,2023-08-02,올뉴K5,휘발유,5,2016,80000,자차미포함,7,국산차,중형차,3,수요일,평일,2023,8,2,성수기
306,2023-08-02,쏘나타뉴라이즈,LPG,5,2017,82150,자차미포함,6,국산차,중형차,3,수요일,평일,2023,8,2,성수기
307,2023-08-02,베뉴,휘발유,5,2023,82250,자차미포함,0,국산차,소형SUV,1,수요일,평일,2023,8,2,성수기
308,2023-08-02,더뉴K5,휘발유,5,2018,82500,자차미포함,5,국산차,중형차,2,수요일,평일,2023,8,2,성수기
309,2023-08-02,스토닉,휘발유,5,2018,82500,자차미포함,5,국산차,소형SUV,1,수요일,평일,2023,8,2,성수기
310,2023-08-02,코나,휘발유,5,2017,82500,자차미포함,6,국산차,소형SUV,3,수요일,평일,2023,8,2,성수기
311,2023-08-02,더뉴모닝,휘발유,5,2023,84500,자차미포함,0,국산차,경차,3,수요일,평일,2023,8,2,성수기
312,2023-08-02,올뉴투싼,경유,5,2016,84600,자차미포함,7,국산차,중형SUV,3,수요일,평일,2023,8,2,성수기
313,2023-08-02,LF쏘나타,휘발유,5,2016,84800,자차미포함,7,국산차,중형차,3,수요일,평일,2023,8,2,성수기
314,2023-08-02,스포티지 더볼드,경유,5,2019,85500,자차미포함,4,국산차,중형SUV,1,수요일,평일,2023,8,2,성수기
315,2023-08-02,SM6,휘발유,5,2017,85800,자차미포함,6,국산차,중형차,1,수요일,평일,2023,8,2,성수기
316,2023-08-02,베뉴,휘발유,5,2019,85800,자차미포함,4,국산차,소형SUV,1,수요일,평일,2023,8,2,성수기
317,2023-08-02,올뉴아반떼,휘발유,5,2020,88000,자차미포함,3,국산차,준중형,3,수요일,평일,2023,8,2,성수기
318,2023-08-02,올뉴K3,휘발유,5,2022,88000,자차미포함,1,국산차,준중형,3,수요일,평일,2023,8,2,성수기
319,2023-08-02,그랜저IG,휘발유,5,2017,88000,자차미포함,6,국산차,준대형,1,수요일,평일,2023,8,2,성수기
320,2023-08-02,그랜저IG,LPG,5,2017,88000,자차미포함,6,국산차,준대형,1,수요일,평일,2023,8,2,성수기
321,2023-08-02,3세대 K5,LPG,5,2020,88800,자차미포함,3,국산차,중형차,2,수요일,평일,2023,8,2,성수기
322,2023-08-02,3세대 K5,휘발유,5,2020,88800,자차미포함,3,국산차,중형차,2,수요일,평일,2023,8,2,성수기
323,2023-08-02,올뉴카니발,경유,9,2015,88800,자차미포함,8,국산차,대형SUV,1,수요일,평일,2023,8,2,성수기
324,2023-08-02,스포티지더볼드,휘발유,5,2020,89300,자차미포함,3,국산차,중형SUV,1,수요일,평일,2023,8,2,성수기
325,2023-08-02,쏘나타 DN8,LPG,5,2019,91000,자차미포함,4,국산차,중형차,1,수요일,평일,2023,8,2,성수기
326,2023-08-02,쏘나타 DN8,LPG,5,2021,91000,자차미포함,2,국산차,중형차,1,수요일,평일,2023,8,2,성수기
327,2023-08-02,K5,LPG,5,2022,92500,자차미포함,1,국산차,중형차,1,수요일,평일,2023,8,2,성수기
328,2023-08-02,셀토스,휘발유,5,2019,94350,자차미포함,4,국산차,소형SUV,1,수요일,평일,2023,8,2,성수기
329,2023-08-02,K8,휘발유,5,2021,94500,자차미포함,2,국산차,준대형,1,수요일,평일,2023,8,2,성수기
330,2023-08-02,QM6,경유,5,2017,94600,자차미포함,6,국산차,중형SUV,3,수요일,평일,2023,8,2,성수기
331,2023-08-02,올뉴K7,LPG,5,2016,94600,자차미포함,7,국산차,준대형,1,수요일,평일,2023,8,2,성수기
332,2023-08-02,올뉴K7,휘발유,5,2016,94600,자차미포함,7,국산차,준대형,1,수요일,평일,2023,8,2,성수기
333,2023-08-02,더뉴레이,휘발유,5,2023,94900,자차미포함,0,국산차,경차,3,수요일,평일,2023,8,2,성수기
334,2023-08-02,K5,휘발유,5,2022,95000,자차미포함,1,국산차,중형차,1,수요일,평일,2023,8,2,성수기
335,2023-08-02,코나 일렉트릭,전기,5,2020,95000,자차미포함,3,국산차,소형SUV,3,수요일,평일,2023,8,2,성수기
336,2023-08-02,더뉴그랜저,LPG,5,2020,96000,자차미포함,3,국산차,준대형,1,수요일,평일,2023,8,2,성수기
337,2023-08-02,더뉴그랜저,휘발유,5,2019,96000,자차미포함,4,국산차,준대형,1,수요일,평일,2023,8,2,성수기
338,2023-08-02,미니클럽맨,휘발유,5,2017,96000,자차미포함,6,외제차,소형차,1,수요일,평일,2023,8,2,성수기
339,2023-08-02,올뉴카니발,경유,11,2015,96000,자차미포함,8,국산차,대형SUV,1,수요일,평일,2023,8,2,성수기
340,2023-08-02,쏘나타,휘발유,5,2020,96200,자차미포함,3,국산차,중형차,1,수요일,평일,2023,8,2,성수기
341,2023-08-02,쏘나타 DN8,휘발유,5,2021,96200,자차미포함,2,국산차,중형차,1,수요일,평일,2023,8,2,성수기
342,2023-08-02,3세대 K5,LPG,5,2020,96250,자차미포함,3,국산차,중형차,2,수요일,평일,2023,8,2,성수기
343,2023-08-02,베리뉴 티볼리,휘발유,5,2020,96250,자차미포함,3,국산차,소형SUV,3,수요일,평일,2023,8,2,성수기
344,2023-08-02,캐스퍼,휘발유,4,2022,97500,자차미포함,1,국산차,경차,1,수요일,평일,2023,8,2,성수기
345,2023-08-02,쏘나타 디 엣지,LPG,5,2023,98000,자차미포함,0,국산차,중형차,1,수요일,평일,2023,8,2,성수기
346,2023-08-02,쏘나타 DN8,휘발유,5,2019,98050,자차미포함,4,국산차,중형차,1,수요일,평일,2023,8,2,성수기
347,2023-08-02,아이오닉5,전기,5,2021,98800,자차미포함,2,국산차,중형SUV,3,수요일,평일,2023,8,2,성수기
348,2023-08-02,올뉴쏘렌토,경유,7,2017,99000,자차미포함,6,국산차,중형SUV,1,수요일,평일,2023,8,2,성수기
